protein,l2FC,Q1,Q3,p,padj
LCN15,0.5606547348195434,0.13316263762888259,0.5944445392967408,0.06349206349206349,0.15923406399596876
LDB3B,-1.669052619004166,-1.8057731376014265,-1.2975495952071636,0.015873015873015872,0.075998075998076
LDHA,0.08617438784082765,-0.3836562718585972,0.3411095156500359,1,1
LDHB,0.021175495987302284,-0.34622274451929247,0.5008355278641634,1,1
LECT2,-0.18198916527170894,-0.7005471957444662,0.2951430911558699,0.5555555555555556,0.6822107081174439
LIPT1,-0.8766496660345329,-1.4561258162432802,-0.6700963136342901,0.015873015873015872,0.075998075998076
LMNA,0.9536388080838663,0.1044203169370852,1.8735453910394448,0.2857142857142857,0.45445829338446786
LMNB2,0.5259236758887198,-0.16038104904404804,1.3240879226769664,0.4126984126984127,0.5653729699972474
LUM,0.10032080519575004,-0.24188551445763107,0.5421591170161477,0.9047619047619049,0.946704509618417
MASP1,0.518190277079281,-0.17200536824687118,0.71117539016435,0.4126984126984127,0.5653729699972474
MC6AST3,-0.5428133013366896,-1.457808472439794,0.22850150323934404,0.4126984126984127,0.5653729699972474
MDH1,-0.8870242073068972,-0.9823925325237282,-0.18622116516601128,0.06349206349206349,0.15923406399596876
MDH2,-0.6430461426466678,-0.965707732897847,-0.3782816893629053,0.1111111111111111,0.2351190476190476
MFGE8,0.5984341459782918,0.25414989230503515,1.0355274835810029,0.1111111111111111,0.2351190476190476
MIF,-1.0593731294928617,-1.471592893975762,-0.2966038681795613,0.06349206349206349,0.15923406399596876
MST1,-0.28669051876974727,-0.5218074334088971,0.021965946997544616,0.4126984126984127,0.5653729699972474
MURCB,-1.2381634409229143,-1.6126601005477341,-0.43745782745214123,0.19047619047619047,0.3368869936034115
MVP,-1.2011855371192173,-1.6661956375782583,-0.9246748402164919,0.015873015873015872,0.075998075998076
MYBPC2B,0.39121693549965997,0.22561042536630804,0.8652143840133228,0.1111111111111111,0.2351190476190476
MYBPHB,-0.8209281195537983,-1.3451953610198988,-0.42521855859477053,0.06349206349206349,0.15923406399596876
MYEOV2,-1.168243805133308,-1.3753297755650689,-0.2955518086871516,0.06349206349206349,0.15923406399596876
MYH13,-1.2677588208444632,-1.5779644097926617,-0.7476819140091102,0.031746031746031744,0.10825625214114422
MYL6,-0.05664915015267269,-0.6803815574940937,0.36777938040732927,0.9047619047619047,0.946704509618417
MYLZ3,-1.7606304051692412,-1.9657549546563633,-1.1074484355682976,0.015873015873015872,0.075998075998076
MYOM1,-1.1667333627842034,-1.3921552999002156,-0.7330788032418876,0.1111111111111111,0.2351190476190476
"NAA10",-0.8899181173144477,-1.1683360069624715,-0.737460200724485,0.015873015873015872,0.075998075998076
"NACA",-0.6927900666221856,-1.128237559043991,-0.262997572937119,0.19047619047619047,0.3368869936034115
"NAP1L4A",-1.034731389691732,-1.1119814139824031,-0.6287871066456123,0.06349206349206349,0.15923406399596876
"NAV1",1.200064323535024,0.5718341598396126,1.3628328057737855,0.031746031746031744,0.10825625214114422
NCCRP1,0.24437750991097928,0.09270083549552499,1.100562976362537,0.1111111111111111,0.2351190476190476
NCL,-0.9764089267513931,-1.0330941611943638,-0.3745059210534314,0.06349206349206349,0.15923406399596876
NEURLA,0.4560861151117397,-0.29739998995162775,1.008417174148203,0.4126984126984127,0.5653729699972474
Nfu_g_1_000275,0.8642122585415812,-0.5335056851779827,2.0629391134788566,0.5555555555555556,0.6822107081174439
Nfu_g_1_000564,1.5714746509286286,1.176625506678505,1.6585210949954536,0.015873015873015872,0.075998075998076
Nfu_g_1_000816,-0.25643845798056475,-0.714648270230426,0.3599555396091221,0.5555555555555556,0.6822107081174439
Nfu_g_1_001221,1.257282318918202,0.9071915536348247,1.6550879972635393,0.015873015873015872,0.075998075998076
Nfu_g_1_001425,0.20430945614221407,-0.1418082753105816,0.5119955148283375,0.5555555555555556,0.6822107081174439
Nfu_g_1_001572,-1.0128201938007777,-1.520138101647131,-0.4007712011523381,0.06349206349206349,0.15923406399596876
Nfu_g_1_002158,-0.4665042032010476,-0.7818406515297633,0.24761332240442524,0.5555555555555556,0.6822107081174439
Nfu_g_1_002738,0.08897319856298225,-0.4151523452609238,1.0566870571022386,0.7301587301587302,0.8220789503449837
Nfu_g_1_004728,0.6070826068931812,-0.13257537238340777,1.1382135647947225,0.4126984126984127,0.5653729699972474
Nfu_g_1_006592,0.5588417564795343,0.1706654194349353,1.1574650634281554,0.06349206349206349,0.15923406399596876
Nfu_g_1_006847,0.1989150075098607,-0.6817080855239608,1.1010401840544533,0.9047619047619049,0.946704509618417
Nfu_g_1_006903,0.185960185361413,-0.5940397468601004,0.7427691152627585,0.7301587301587302,0.8220789503449837
Nfu_g_1_006955,-0.31886359988095236,-0.7048367998355407,0.07312847420363155,0.4126984126984127,0.5653729699972474
Nfu_g_1_007065,0.1975975391720759,-0.09129102394502375,0.633259652735739,0.4126984126984127,0.5653729699972474
